Tokens,Tags,Polarities
"['Anyway', ',', 'in', 'early', 'July', 'of', 'this', 'year', ',', 'the', 'DVD', 'burner', 'stopped', 'working', ',', 'and', 'the', 'computer', 'stared', 'having', 'issues', 'with', 'power', 'supply', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Anyway', ',', 'in', 'early', 'July', 'of', 'this', 'year', ',', 'the', 'DVD', 'burner', 'stopped', 'working', ',', 'and', 'the', 'computer', 'stared', 'having', 'issues', 'with', 'power', 'supply', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1]"
"['Had', 'some', 'trouble', 'finding', 'a', 'case', 'that', 'it', 'would', 'fit', 'in', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['This', 'computer', 'that', 'I', 'have', 'has', 'had', 'issues', 'with', 'the', 'keyboard', 'where', 'it', 'lost', 'half', 'the', 'keyboard', 'functions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['This', 'computer', 'that', 'I', 'have', 'has', 'had', 'issues', 'with', 'the', 'keyboard', 'where', 'it', 'lost', 'half', 'the', 'keyboard', 'functions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1]"
"['Comes', 'with', 'iMovie', ';']","[0, 0, 1, 0]","[-1, -1, 2, -1]"
"['COMPUTER', 'HAS', 'BEEN', 'AT', 'SERVICE', 'FACILITY', 'MORE', 'THAN', 'IN', 'MY', 'HANDS', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1]"
"['When', 'I', 'called', 'Sony', 'the', 'Customer', 'Service', 'was', 'Great', '.']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, 2, -1, -1, -1]"
"['even', 'though', 'I', 'had', 'the', 'receipt', 'in', 'front', 'of', 'me', 'proving', 'it', 'still', 'had', '2', 'months', 'left', 'on', 'the', 'warranty', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['It', 'is', 'a', 'much', 'more', 'streamlined', 'system', 'for', 'adding', 'programs', ',', 'using', 'the', 'internet', ',', 'and', 'doing', 'other', 'things', 'everyone', 'does', 'on', 'a', 'computer', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'is', 'a', 'much', 'more', 'streamlined', 'system', 'for', 'adding', 'programs', ',', 'using', 'the', 'internet', ',', 'and', 'doing', 'other', 'things', 'everyone', 'does', 'on', 'a', 'computer', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'is', 'a', 'much', 'more', 'streamlined', 'system', 'for', 'adding', 'programs', ',', 'using', 'the', 'internet', ',', 'and', 'doing', 'other', 'things', 'everyone', 'does', 'on', 'a', 'computer', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['My', 'computer', 'froze', 'on', 'several', 'occasion', ',', 'had', 'buttons', 'that', 'randomely', 'would', 'fall', 'off', 'and', 'even', 'had', 'moments', 'when', 'the', 'computer', 'would', 'refuse', 'to', 'turn', 'on', 'at', 'all', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Not', 'even', 'safe', 'mode', 'boots', '.']","[0, 0, 1, 2, 0, 0]","[-1, -1, 0, 0, -1, -1]"
"['This', 'is', 'an', 'over-sized', ',', '18-inch', 'laptop', '.']","[0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1]"
"['I', 'had', 'to', 'pay', '$', '100', 'for', 'a', 'universal', 'charger', 'for', 'this', 'cheap', '$', '300', 'laptop', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'powerpoint', 'opened', 'seamlessly', 'in', 'the', 'apple', 'and', 'the', 'mac', 'hooked', 'up', 'to', 'the', 'projector', 'so', 'easily', 'it', 'was', 'almost', 'scary', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['1', '.', 'You', 'can', 'not', 'change', 'your', 'desktop', 'background', '-LRB-', 'windows', '7', 'starter', 'does', 'NOT', 'support', 'that', 'function', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['1', '.', 'You', 'can', 'not', 'change', 'your', 'desktop', 'background', '-LRB-', 'windows', '7', 'starter', 'does', 'NOT', 'support', 'that', 'function', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1]"
"['1', '.', 'You', 'can', 'not', 'change', 'your', 'desktop', 'background', '-LRB-', 'windows', '7', 'starter', 'does', 'NOT', 'support', 'that', 'function', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]"
"['Took', 'me', '11', 'hours', ',', '3', 'trips', 'to', 'different', 'FedEx', 'offices', ',', 'and', 'brutal', 'conversations', 'with', '14', 'of', 'the', 'worse', 'IT', 'support', 'technicians', 'in', 'the', 'world', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1]"
"['Then', 'after', '4', 'or', 'so', 'months', 'the', 'charger', 'stopped', 'working', 'so', 'I', 'was', 'forced', 'to', 'go', 'out', 'and', 'buy', 'new', 'hardware', 'just', 'to', 'keep', 'this', 'computer', 'running', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Then', 'after', '4', 'or', 'so', 'months', 'the', 'charger', 'stopped', 'working', 'so', 'I', 'was', 'forced', 'to', 'go', 'out', 'and', 'buy', 'new', 'hardware', 'just', 'to', 'keep', 'this', 'computer', 'running', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['As', 'usual', 'at', 'customer', 'service', 'center', ',', 'she', 'asked', 'me', 'to', 'hold', 'for', 'a', 'moment', 'while', 'she', 'went', 'to', 'the', 'back-office', 'and', 'compare', 'it', 'with', 'other', 'same', 'model', 'netbooks', 'and', 'discussed', 'it', 'with', 'her', 'colleague', '-LRB-', 'I', 'could', 'see', 'them', '-RRB-', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'screen', 'gets', 'smeary', 'and', 'dusty', 'very', 'quickly', 'and', 'it', ""'s"", 'very', 'noticeable', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Strengths', ':', 'Well', '-', 'shaped', 'Weaknesses', ':', 'A', 'bad', 'videocard', '!']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['Strengths', ':', 'Well', '-', 'shaped', 'Weaknesses', ':', 'A', 'bad', 'videocard', '!']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['You', 'ca', ""n't"", 'even', 'get', 'a', 'satellite', 'card', 'which', 'is', 'why', 'I', 'bought', 'to', 'begin', 'with', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'battery', 'life', ',', 'before', 'the', 'battery', 'completely', 'died', 'of', 'course', ',', 'left', 'much', 'to', 'be', 'desired', '.']","[0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'battery', 'life', ',', 'before', 'the', 'battery', 'completely', 'died', 'of', 'course', ',', 'left', 'much', 'to', 'be', 'desired', '.']","[0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'is', 'a', 'REAL', 'touchpad', ',', 'not', 'the', 'toy', 'I', 'saw', 'in', 'other', 'brands', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Long', 'story', ',', 'but', 'after', 'many', 'calls', 'to', 'various', 'offices', ',', 'I', 'was', 'told', 'that', 'no', 'one', 'can', 'override', 'the', 'depot', 'and', 'that', 'managers', 'do', ""n't"", 'take', 'phone', 'calls', 'or', 'e/mails', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Price', 'and', 'purpose', 'is', 'awesome', '!']","[1, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1]"
"['Wonderful', 'zooming', '.']","[0, 1, 0]","[-1, 2, -1]"
"['The', 'screen', 'is', 'huge', 'and', 'coloful', ',', 'but', 'no', 'LED', 'backlighting', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['In', 'all', 'honesty', ',', 'if', 'someone', 'is', 'looking', 'for', 'a', 'quality', 'laptop', 'and', 'willing', 'to', 'pay', 'a', 'little', 'more', 'money', 'for', 'a', 'normal', 'sized', 'laptop', 'than', 'a', 'cheaper', 'and', 'less', 'impressive', 'laptop', ',', 'then', 'do', 'not', 'buy', 'this', 'computer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Everything', 'about', 'this', 'computer', 'is', 'easy', 'to', 'use', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['Worse', ',', 'for', 'the', 'price', 'I', 'could', 'get', 'a', '*', 'netbook', '*', 'that', 'outperforms', 'this', 'machine', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'had', 'most', 'of', 'the', 'features', 'and', 'all', 'of', 'the', 'power', 'that', 'I', 'wanted', 'to', 'replace', 'my', 'desktop', 'machine', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'had', 'most', 'of', 'the', 'features', 'and', 'all', 'of', 'the', 'power', 'that', 'I', 'wanted', 'to', 'replace', 'my', 'desktop', 'machine', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Keyboard', 'was', 'also', 'very', 'nice', 'and', 'had', 'a', 'solid', 'feel', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'did', 'not', 'have', 'all', 'the', 'features', 'I', 'expected', 'it', 'to', 'have', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['No', 'luck', ',', 'although', 'I', 'waited', 'for', 'hours', 'on', 'the', 'phone-Visited', 'MacHouse', ',', 'they', 'stated', 'the', 'their', 'call', 'center', 'is', 'down', 'due', 'to', 'too', 'many', 'phonecalls', '-LRB-', 'difficult', 'to', 'believe', '-RRB-', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['There', 'is', 'a', 'backlit', 'keyboard', 'which', 'is', 'perfect', 'for', 'typing', 'in', 'the', 'dark', '.']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'has', 'a', 'lot', 'of', 'memory', 'and', 'a', 'great', 'battery', 'life', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['It', 'has', 'a', 'lot', 'of', 'memory', 'and', 'a', 'great', 'battery', 'life', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1]"
"['I', 'spoke', 'with', 'a', 'service', 'rep', 'at', 'Micro', 'Center', 'and', 'his', 'girlfriend', 'is', 'having', 'the', 'same', 'problem', 'with', 'her', 'power', 'adapter', ',', 'so', 'it', ""'s"", 'not', 'just', 'an', 'isolated', 'incident', '!!!']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'spoke', 'with', 'a', 'service', 'rep', 'at', 'Micro', 'Center', 'and', 'his', 'girlfriend', 'is', 'having', 'the', 'same', 'problem', 'with', 'her', 'power', 'adapter', ',', 'so', 'it', ""'s"", 'not', 'just', 'an', 'isolated', 'incident', '!!!']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'love', 'this', 'program', ',', 'it', 'is', 'superior', 'to', 'windows', 'movie', 'maker', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'love', 'this', 'program', ',', 'it', 'is', 'superior', 'to', 'windows', 'movie', 'maker', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1]"
"['He', 'has', 'replaced', 'his', 'hard', 'drive', 'twice', 'and', '-LRB-', 'of', 'course', '-RRB-', 'has', 'had', 'to', 'pay', 'for', 'antivirus', 'software', 'every', 'year', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[-1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'has', 'replaced', 'his', 'hard', 'drive', 'twice', 'and', '-LRB-', 'of', 'course', '-RRB-', 'has', 'had', 'to', 'pay', 'for', 'antivirus', 'software', 'every', 'year', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1]"
"['This', 'purchase', 'opened', 'me', 'to', 'the', 'world', 'of', 'Macbooks', ',', 'and', 'I', 'am', 'impressed', 'with', 'the', 'intuition', 'of', 'the', 'design', ',', 'the', 'beauty', 'of', 'the', 'product', ',', 'and', 'the', 'excellent', 'technological', 'advances', 'associated', 'with', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['This', 'purchase', 'opened', 'me', 'to', 'the', 'world', 'of', 'Macbooks', ',', 'and', 'I', 'am', 'impressed', 'with', 'the', 'intuition', 'of', 'the', 'design', ',', 'the', 'beauty', 'of', 'the', 'product', ',', 'and', 'the', 'excellent', 'technological', 'advances', 'associated', 'with', 'it', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'price', 'is', 'great', 'for', 'this', 'model', ',', 'I', 'only', 'plan', 'on', 'using', 'it', 'for', 'media', 'in', 'the', 'entertainment', 'room', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'seemed', 'to', 'be', 'a', 'very', 'nice', 'laptop', 'except', 'I', 'was', 'not', 'able', 'to', 'load', 'my', 'Garmin', 'GPS', 'software', 'or', 'Microsoft', 'Office', '2003', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1]"
"['It', 'seemed', 'to', 'be', 'a', 'very', 'nice', 'laptop', 'except', 'I', 'was', 'not', 'able', 'to', 'load', 'my', 'Garmin', 'GPS', 'software', 'or', 'Microsoft', 'Office', '2003', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1]"
"['I', ""'ve"", 'also', 'had', 'to', 'have', 'the', 'keyboard', 'replaced', 'at', 'my', 'expense', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]"
"['I', 'had', 'the', 'staff', 'telling', 'me', 'older', 'version', 'did', 'not', 'make', 'the', 'fan', 'noise', 'cause', 'it', 'is', 'a', '``', 'different', ""''"", 'computer', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'had', 'the', 'staff', 'telling', 'me', 'older', 'version', 'did', 'not', 'make', 'the', 'fan', 'noise', 'cause', 'it', 'is', 'a', '``', 'different', ""''"", 'computer', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Was', 'very', 'much', 'worth', 'the', 'price', 'i', 'paid', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['Even', 'out', 'of', 'warranty', '!']","[0, 0, 0, 1, 0]","[-1, -1, -1, 1, -1]"
"['This', 'is', 'a', 'great', 'little', 'computer', 'for', 'the', 'price', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['Crisp', 'screen', ',', 'great', 'battery', 'life', ',', 'and', 'plenty', 'of', 'storage', '.']","[0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Crisp', 'screen', ',', 'great', 'battery', 'life', ',', 'and', 'plenty', 'of', 'storage', '.']","[0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1]"
"['Crisp', 'screen', ',', 'great', 'battery', 'life', ',', 'and', 'plenty', 'of', 'storage', '.']","[0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['All', 'apple', 'associates', 'are', 'always', 'wiling', 'to', 'help', 'you', 'out', 'with', 'anything', ',', 'no', 'matter', 'when', 'you', 'purchased', 'the', 'computer', 'and', 'how', 'many', 'years', 'passed', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Also', ',', 'my', 'sister', 'got', 'the', 'exact', 'same', 'laptop', '-LRB-', 'since', 'they', 'were', 'so', 'cheap', '-RRB-', 'and', 'after', '8', 'months', ',', 'the', 'screen', 'split', 'in', 'half', 'just', 'from', 'everyday', 'use', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'Toshiba', 'Satellite', 'has', 'been', 'more', 'than', 'I', 'expected', 'for', 'the', 'price', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
